index_gen,index_ind,htg_sp,clg_sp,wwr,insulation_thickness,carbon_emissons,discomfort_hours
3,9,21,25.5,0.402620949600544,0.488815244107211,243664.6034,2050.33
3,10,19,24,0.255391657352448,0.427864323966205,231625.8183,2444
3,11,19,27,0.364542065002024,0.423978529740487,225155.1477,3719.67
3,12,22,27,0.236792603945691,0.0964083442850287,237861.6934,2437.17
3,13,19,25.5,0.364542065002024,0.427864323966205,231177.6587,2534
3,14,22,23,0.273127668071538,0.424131523472699,269366.3215,783.67
3,15,22,24,0.273127668071538,0.314950625747442,255016.2087,811.67
3,16,21,23.5,0.231165019050241,0.421892523080469,246162.4139,1747.5
3,17,21,27,0.364542065002024,0.314950625747442,233734.6345,3313
3,18,22,23,0.273127668071538,0.314950625747442,270647.1683,805.17
3,19,21,25.5,0.401186253126141,0.423978529740487,243892.8181,2054.83
3,20,21.5,25.5,0.516641349112615,0.43190233032831,257480.2916,1985.83
4,1,19,26.5,0.255391657352448,0.427864323966205,221427.2813,3110.33
4,2,18,26.5,0.251977441942484,0.421892523080469,219562.5767,3117.17
4,3,22,24,0.255391657352448,0.427864323966205,252223.2259,762.17
4,4,19,25.5,0.231165019050241,0.427864323966205,224177.8118,2121.33
4,5,22,26.5,0.224895167187309,0.382031027339399,230669.5287,1793.67
4,6,18.5,27,0.255391657352448,0.43190233032831,218605.6148,3579.17
4,7,20.5,25.5,0.255391657352448,0.4218105111945,230625.0087,1985.5
4,8,22,25.5,0.273127668071538,0.317627701957691,241539.24,872.33
4,9,21.5,24,0.224895167187309,0.427864323966205,244709.0232,1214.67
4,10,22,26.5,0.257203708967251,0.382031027339399,233234.2889,1866.33
4,11,22,23,0.273127668071538,0.424131523472699,269366.3215,783.67
4,12,22,24,0.273127668071538,0.318399704469331,255000.8863,811.17
4,13,19,26.5,0.27244099788054,0.427472157058802,222263.5078,3150.33
4,14,19,25.5,0.255391657352448,0.4239561218354,225320.6729,2188.17
4,15,19,27,0.273127668071538,0.416562067084722,220373.732,3599.83
4,16,19,27,0.364542065002024,0.423978529740487,225155.1477,3719.67
4,17,22,23,0.273127668071538,0.314950625747442,270647.1683,805.17
4,18,22,24,0.273127668071538,0.314950625747442,255016.2087,811.67
4,19,22,26.5,0.255391657352448,0.314695544455397,233689.8985,1881.33
4,20,21,23.5,0.231165019050241,0.421892523080469,246162.4139,1747.5
5,1,18,26.5,0.251977441942484,0.421892523080469,219562.5767,3117.17
5,2,18.5,27,0.255391657352448,0.43190233032831,218605.6148,3579.17
5,3,22,24,0.231376228582054,0.427727203000124,250039.5327,722
5,4,21.5,25.5,0.230823256743879,0.421892523080469,234105.2147,1224
5,5,19,26.5,0.255040168745971,0.4239561218354,221420.32,3109.17
5,6,19,25.5,0.224895167187309,0.427864323966205,223886.9791,2104.83
5,7,22,26.5,0.224895167187309,0.4218105111945,230393.0594,1785.5
5,8,22,23,0.225386517099227,0.397424937509338,264837.0994,703.5
5,9,22,25.5,0.225370882850399,0.319367345439095,237655.4928,760.5
5,10,19,26.5,0.255391657352448,0.427864323966205,221427.2813,3110.33
5,11,22,24,0.255391657352448,0.427864323966205,252223.2259,762.17
5,12,19,25.5,0.231165019050241,0.427864323966205,224177.8118,2121.33
5,13,22,26.5,0.224895167187309,0.382031027339399,230669.5287,1793.67
5,14,20.5,25.5,0.255391657352448,0.4218105111945,230625.0087,1985.5
5,15,18,26.5,0.255818463635503,0.416562067084722,219740.5145,3127.5
5,16,21.5,25.5,0.25400481974474,0.423978529740487,235813.1099,1277.17
5,17,18.5,27,0.25682817399591,0.420387489654936,218703.5782,3581.67
5,18,22,25.5,0.273127668071538,0.4239561218354,240644.2426,847.33
5,19,19,27,0.273127668071538,0.416562067084722,220373.732,3599.83
5,20,22,24,0.254876830223002,0.422045755753693,252225.4174,762.33
6,1,18,26.5,0.251977441942484,0.421892523080469,219562.5767,3117.17
6,2,18.5,27,0.255391657352448,0.43190233032831,218605.6148,3579.17
6,3,22,24,0.231376228582054,0.427727203000124,250039.5327,722
6,4,21.5,25.5,0.230823256743879,0.421892523080469,234105.2147,1224
6,5,19,25.5,0.224895167187309,0.427864323966205,223886.9791,2104.83
6,6,22,26.5,0.224895167187309,0.4218105111945,230393.0594,1785.5
6,7,22,23,0.225386517099227,0.397424937509338,264837.0994,703.5
6,8,22,25.5,0.223358026547963,0.427372185826982,236602.3142,727
6,9,18.5,25.5,0.229322031092658,0.431760931454674,222993.0842,2127.17
6,10,19,26.5,0.224847438632632,0.430462588824681,219988.0109,3033.5
6,11,22,26.5,0.224895167187309,0.382031027339399,230669.5287,1793.67
6,12,20.5,25.5,0.255391657352448,0.4218105111945,230625.0087,1985.5
6,13,18,26.5,0.255818463635503,0.416562067084722,219740.5145,3127.5
6,14,21.5,25.5,0.25400481974474,0.423978529740487,235813.1099,1277.17
6,15,18.5,27,0.25682817399591,0.420387489654936,218703.5782,3581.67
6,16,19,26.5,0.225026127407597,0.421896138885866,220027.736,3035.83
6,17,19,25.5,0.231376228582054,0.432406293082436,224169.7201,2120.5
6,18,22,25.5,0.224807739036861,0.42772169250816,236719.8207,730.67
6,19,18.5,25.5,0.231275981188289,0.318106190057423,223594.6037,2155
6,20,19,27,0.273127668071538,0.416562067084722,220373.732,3599.83
7,1,18,26.5,0.251977441942484,0.421892523080469,219562.5767,3117.17
7,2,18.5,27,0.255391657352448,0.43190233032831,218605.6148,3579.17
7,3,22,24,0.231376228582054,0.427727203000124,250039.5327,722
7,4,21.5,25.5,0.230823256743879,0.421892523080469,234105.2147,1224
7,5,19,25.5,0.224895167187309,0.427864323966205,223886.9791,2104.83
7,6,22,23,0.225386517099227,0.397424937509338,264837.0994,703.5
7,7,22,25.5,0.223358026547963,0.427372185826982,236602.3142,727
7,8,19,26.5,0.224847438632632,0.430462588824681,219988.0109,3033.5
7,9,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
7,10,22,26.5,0.224895167187309,0.427727203000124,230357.6672,1784
7,11,19,26.5,0.224847438632632,0.431760931454674,219983.2473,3034
7,12,22,26.5,0.224895167187309,0.4218105111945,230393.0594,1785.5
7,13,18,26.5,0.255818463635503,0.416562067084722,219740.5145,3127.5
7,14,21.5,25.5,0.25400481974474,0.423978529740487,235813.1099,1277.17
7,15,18.5,27,0.25682817399591,0.420387489654936,218703.5782,3581.67
7,16,19,26.5,0.225026127407597,0.421896138885866,220027.736,3035.83
7,17,19,25.5,0.231376228582054,0.432406293082436,224169.7201,2120.5
7,18,22,25.5,0.224807739036861,0.42772169250816,236719.8207,730.67
7,19,18.5,25.5,0.225386517099227,0.417015191667052,222888.1667,2121.33
7,20,22,24,0.231275981188289,0.397424937509338,250305.502,727.83
8,1,22,24,0.231376228582054,0.427727203000124,250039.5327,722
8,2,21.5,25.5,0.230823256743879,0.421892523080469,234105.2147,1224
8,3,19,25.5,0.224895167187309,0.427864323966205,223886.9791,2104.83
8,4,22,25.5,0.223358026547963,0.427372185826982,236602.3142,727
8,5,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
8,6,22,26.5,0.224895167187309,0.427727203000124,230357.6672,1784
8,7,19,26.5,0.22416719851852,0.432391956103846,219946.4521,3030.33
8,8,22,23,0.224847438632632,0.427727203000124,264424.6692,696
8,9,18,26.5,0.224847438632632,0.42772169250816,218444.5076,3048.83
8,10,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
8,11,18.5,25.5,0.224895167187309,0.432131122578508,222807.266,2115.67
8,12,22,23,0.225386517099227,0.397424937509338,264837.0994,703.5
8,13,18,26.5,0.225988368257464,0.398188345031524,218584.167,3058.5
8,14,22,24,0.231275981188289,0.397424937509338,250305.502,727.83
8,15,22,25.5,0.224807739036861,0.42772169250816,236719.8207,730.67
8,16,22,26.5,0.224895167187309,0.4218105111945,230393.0594,1785.5
8,17,19,25.5,0.231376228582054,0.432406293082436,224169.7201,2120.5
8,18,21.5,25.5,0.25400481974474,0.423978529740487,235813.1099,1277.17
8,19,19,26.5,0.223358026547963,0.420387489654936,219952.0177,3031.33
8,20,18,25.5,0.23052160005871,0.430439747079579,222202.4367,2137.33
9,1,22,24,0.231376228582054,0.427727203000124,250039.5327,722
9,2,19,25.5,0.224895167187309,0.427864323966205,223886.9791,2104.83
9,3,22,25.5,0.223358026547963,0.427372185826982,236602.3142,727
9,4,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
9,5,19,26.5,0.22416719851852,0.432391956103846,219946.4521,3030.33
9,6,22,23,0.224847438632632,0.427727203000124,264424.6692,696
9,7,18,26.5,0.224847438632632,0.42772169250816,218444.5076,3048.83
9,8,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
9,9,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
9,10,18.5,25.5,0.223358026547963,0.427727203000124,222766.1374,2112.83
9,11,22,26.5,0.224895640405473,0.430439747079579,230340.5669,1783.33
9,12,21.5,25.5,0.230823256743879,0.421892523080469,234105.2147,1224
9,13,22,26.5,0.224895167187309,0.427727203000124,230357.6672,1784
9,14,18.5,25.5,0.224895167187309,0.432131122578508,222807.266,2115.67
9,15,22,23,0.225386517099227,0.397424937509338,264837.0994,703.5
9,16,22,24,0.231275981188289,0.397424937509338,250305.502,727.83
9,17,19,26.5,0.223358026547963,0.420387489654936,219952.0177,3031.33
9,18,22,25.5,0.224913079170729,0.430439747079579,236695.9728,730
9,19,18,26.5,0.224895167187309,0.421806973682799,218458.9224,3049.67
9,20,18,25.5,0.223358026547963,0.427600882037829,221930.3938,2120
10,1,22,25.5,0.223358026547963,0.427372185826982,236602.3142,727
10,2,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
10,3,19,26.5,0.22416719851852,0.432391956103846,219946.4521,3030.33
10,4,22,23,0.224847438632632,0.427727203000124,264424.6692,696
10,5,18,26.5,0.224847438632632,0.42772169250816,218444.5076,3048.83
10,6,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
10,7,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
10,8,18.5,25.5,0.223358026547963,0.427727203000124,222766.1374,2112.83
10,9,22,24,0.223358026547963,0.430439747079579,249298.6067,702.33
10,10,22,26.5,0.224895640405473,0.432131122578508,230326.1129,1783
10,11,19,27,0.223358026547963,0.433542116924665,218003.455,3530.17
10,12,19,25.5,0.224900937520878,0.428042753610185,223886.2066,2104.67
10,13,18.5,26.5,0.224974962185717,0.427727203000124,219133.6964,3043.5
10,14,22,23,0.225386517099227,0.397424937509338,264837.0994,703.5
10,15,18,26.5,0.224895167187309,0.421806973682799,218458.9224,3049.67
10,16,22,24,0.231376228582054,0.427727203000124,250039.5327,722
10,17,22,25.5,0.224913079170729,0.430439747079579,236695.9728,730
10,18,21.5,25.5,0.225355831988462,0.432232578057408,233635.592,1210.33
10,19,20.5,25.5,0.224913079170729,0.397424937509338,228860.5341,1932.5
10,20,19,25.5,0.224895167187309,0.427864323966205,223886.9791,2104.83
11,1,22,25.5,0.223358026547963,0.427372185826982,236602.3142,727
11,2,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
11,3,22,23,0.224847438632632,0.427727203000124,264424.6692,696
11,4,18,26.5,0.224847438632632,0.42772169250816,218444.5076,3048.83
11,5,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
11,6,22,24,0.223358026547963,0.430439747079579,249298.6067,702.33
11,7,22,26.5,0.224895640405473,0.432131122578508,230326.1129,1783
11,8,19,27,0.223358026547963,0.433542116924665,218003.455,3530.17
11,9,19,25.5,0.224900937520878,0.428042753610185,223886.2066,2104.67
11,10,18.5,26.5,0.224974962185717,0.427727203000124,219133.6964,3043.5
11,11,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
11,12,19,26.5,0.223358026547963,0.427711425849713,219926.7924,3029.33
11,13,18.5,25.5,0.22335142675936,0.432220207059169,222753.3294,2112.5
11,14,22,23,0.225386517099227,0.397424937509338,264837.0994,703.5
11,15,18,26.5,0.224894290387214,0.421877392613205,218458.7306,3049.67
11,16,22,24,0.231376228582054,0.427727203000124,250039.5327,722
11,17,22,25.5,0.223320847902543,0.421806973682799,236639.8509,728.67
11,18,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
11,19,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
11,20,19,25.5,0.224895167187309,0.427864323966205,223886.9791,2104.83
12,1,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
12,2,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
12,3,22,24,0.223358026547963,0.430439747079579,249298.6067,702.33
12,4,19,27,0.223358026547963,0.433542116924665,218003.455,3530.17
12,5,18.5,26.5,0.224974962185717,0.427727203000124,219133.6964,3043.5
12,6,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
12,7,19,26.5,0.223358026547963,0.427711425849713,219926.7924,3029.33
12,8,18.5,25.5,0.22335142675936,0.432220207059169,222753.3294,2112.5
12,9,22,26.5,0.223273259989299,0.427711425849713,230245.553,1779.67
12,10,22,23,0.22335142675936,0.434459009314166,264228.0786,692
12,11,19,25.5,0.22335136823203,0.421807543295792,223841.9737,2102.67
12,12,18,26.5,0.223358545849291,0.421806973682799,218407.44,3046.67
12,13,22,25.5,0.223358026547963,0.427727203000124,236599.4331,726.83
12,14,18.5,27,0.225386517099227,0.434459009314166,217327.1657,3543.17
12,15,18,26.5,0.224847438632632,0.42772169250816,218444.5076,3048.83
12,16,22,23,0.224895640405473,0.432406293082436,264385.1539,695.5
12,17,22,24,0.231376228582054,0.427727203000124,250039.5327,722
12,18,22,25.5,0.223358026547963,0.427372185826982,236602.3142,727
12,19,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
12,20,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
13,1,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
13,2,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
13,3,19,27,0.223358026547963,0.433542116924665,218003.455,3530.17
13,4,18.5,26.5,0.224974962185717,0.427727203000124,219133.6964,3043.5
13,5,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
13,6,19,26.5,0.223358026547963,0.427711425849713,219926.7924,3029.33
13,7,22,26.5,0.223273259989299,0.427711425849713,230245.553,1779.67
13,8,18,26.5,0.223358545849291,0.421806973682799,218407.44,3046.67
13,9,18.5,27,0.225386517099227,0.434459009314166,217327.1657,3543.17
13,10,18.5,25.5,0.204357491637227,0.427728291679166,222028.9355,2064
13,11,18,27,0.22501204175745,0.434459009314166,216683.515,3547.83
13,12,22,25.5,0.203689787303782,0.434459009314166,235023.6204,680.17
13,13,22,23,0.22335142675936,0.434459009314166,264228.0786,692
13,14,18,26.5,0.224847438632632,0.42772169250816,218444.5076,3048.83
13,15,22,24,0.223358026547963,0.430439747079579,249298.6067,702.33
13,16,22,25.5,0.222467416199604,0.427711371851836,236551.2316,725.33
13,17,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
13,18,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
13,19,18.5,25.5,0.22335142675936,0.432220207059169,222753.3294,2112.5
13,20,19,25.5,0.22335136823203,0.421807543295792,223841.9737,2102.67
14,1,18,25.5,0.223358026547963,0.43190233032831,221925.2138,2119.33
14,2,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
14,3,19,27,0.223358026547963,0.433542116924665,218003.455,3530.17
14,4,18.5,26.5,0.224974962185717,0.427727203000124,219133.6964,3043.5
14,5,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
14,6,19,26.5,0.223358026547963,0.427711425849713,219926.7924,3029.33
14,7,18.5,25.5,0.204357491637227,0.427728291679166,222028.9355,2064
14,8,18,27,0.22501204175745,0.434459009314166,216683.515,3547.83
14,9,22,25.5,0.203689787303782,0.434459009314166,235023.6204,680.17
14,10,18.5,27,0.223351367717054,0.434459009314166,217233.8906,3540.67
14,11,22,26.5,0.22330839009365,0.43190233032831,230221.3208,1779.67
14,12,18,26.5,0.223358026547963,0.432409050295805,218376.9565,3044.33
14,13,18.5,27,0.225386517099227,0.434459009314166,217327.1657,3543.17
14,14,22,23,0.22335142675936,0.434459009314166,264228.0786,692
14,15,22,24,0.223358026547963,0.430439747079579,249298.6067,702.33
14,16,22,25.5,0.222467416199604,0.427711371851836,236551.2316,725.33
14,17,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
14,18,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
14,19,19,25.5,0.22335136823203,0.421807543295792,223841.9737,2102.67
14,20,18,26.5,0.223358545849291,0.421806973682799,218407.44,3046.67
15,1,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
15,2,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
15,3,18.5,25.5,0.204357491637227,0.427728291679166,222028.9355,2064
15,4,18,27,0.22501204175745,0.434459009314166,216683.515,3547.83
15,5,22,25.5,0.203689787303782,0.434459009314166,235023.6204,680.17
15,6,18.5,27,0.223351367717054,0.434459009314166,217233.8906,3540.67
15,7,22,26.5,0.204357491637227,0.421807543295792,228829.6756,1734
15,8,18,26.5,0.204357491637227,0.42166111707688,217651.859,2996
15,9,18,25.5,0.20481640518586,0.421807543295792,221290.794,2073.83
15,10,22,24,0.203689787303782,0.421807543295792,247589.3999,671
15,11,18.5,27,0.225386517099227,0.434459009314166,217327.1657,3543.17
15,12,22,25.5,0.203689787303782,0.432406293082436,235036.6217,680.33
15,13,20.5,25.5,0.225026127407597,0.432406293082436,228683.7469,1927.5
15,14,19,25.5,0.22335136823203,0.421807543295792,223841.9737,2102.67
15,15,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
15,16,22,26.5,0.22330839009365,0.43190233032831,230221.3208,1779.67
15,17,18,25.5,0.223358026547963,0.434749166309975,221916.1006,2119
15,18,19,26.5,0.223358026547963,0.427711425849713,219926.7924,3029.33
15,19,18.5,25.5,0.225386517099227,0.434459009314166,222828.1972,2117.67
15,20,18.5,26.5,0.223302228652751,0.427728291679166,219070.4194,3037.5
16,1,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
16,2,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
16,3,18,27,0.22501204175745,0.434459009314166,216683.515,3547.83
16,4,22,25.5,0.203689787303782,0.434459009314166,235023.6204,680.17
16,5,18.5,27,0.223351367717054,0.434459009314166,217233.8906,3540.67
16,6,22,26.5,0.204357491637227,0.421807543295792,228829.6756,1734
16,7,18,26.5,0.204357491637227,0.42166111707688,217651.859,2996
16,8,22,24,0.204357491637227,0.434459009314166,247552.2463,669.83
16,9,18.5,25.5,0.203689787303782,0.434459009314166,221968.9446,2060
16,10,18,25.5,0.203689787303782,0.434140811162247,221211.7437,2068.5
16,11,22,24,0.203997423392452,0.427711454040141,247565.0317,669.5
16,12,22,24,0.203689787303782,0.421807543295792,247589.3999,671
16,13,18.5,27,0.225386517099227,0.434459009314166,217327.1657,3543.17
16,14,22,25.5,0.203689787303782,0.432406293082436,235036.6217,680.33
16,15,20.5,25.5,0.203748918800516,0.427711425849713,227455.8597,1888.83
16,16,22,26.5,0.22330843497873,0.434604055936486,230205.0375,1779.67
16,17,18.5,25.5,0.204357491637227,0.427728291679166,222028.9355,2064
16,18,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
16,19,19,26.5,0.223358026547963,0.427711425849713,219926.7924,3029.33
16,20,18.5,26.5,0.223302228652751,0.427728291679166,219070.4194,3037.5
17,1,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
17,2,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
17,3,18,27,0.22501204175745,0.434459009314166,216683.515,3547.83
17,4,22,25.5,0.203689787303782,0.434459009314166,235023.6204,680.17
17,5,18.5,27,0.223351367717054,0.434459009314166,217233.8906,3540.67
17,6,18.5,25.5,0.203689787303782,0.434459009314166,221968.9446,2060
17,7,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
17,8,18,25.5,0.203748526900137,0.439247751266738,221189.5953,2067.5
17,9,22,26.5,0.203689787303782,0.434459009314166,228704.2841,1730.83
17,10,18,26.5,0.203689787303782,0.434595333557423,217589.8705,2992
17,11,18,26.5,0.203689787303782,0.434459009314166,217590.2728,2991.83
17,12,22,24,0.203997423392452,0.427711454040141,247565.0317,669.5
17,13,18.5,27,0.225386517099227,0.434459009314166,217327.1657,3543.17
17,14,22,25.5,0.203689787303782,0.432406293082436,235036.6217,680.33
17,15,22,24,0.204357491637227,0.434459009314166,247552.2463,669.83
17,16,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
17,17,20.5,25.5,0.203748918800516,0.427711425849713,227455.8597,1888.83
17,18,22,26.5,0.204030551450614,0.434604055936486,228722.2446,1731.5
17,19,18.5,25.5,0.204357491637227,0.427728291679166,222028.9355,2064
17,20,18,26.5,0.204357491637227,0.42166111707688,217651.859,2996
18,1,21.5,25.5,0.203689787303782,0.421807543295792,232149.252,1168.5
18,2,18.5,25.5,0.203689787303782,0.434459009314166,221968.9446,2060
18,3,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
18,4,18,25.5,0.203748526900137,0.439247751266738,221189.5953,2067.5
18,5,22,26.5,0.203689787303782,0.434459009314166,228704.2841,1730.83
18,6,18,26.5,0.203689787303782,0.434595333557423,217589.8705,2992
18,7,18,26.5,0.203689787303782,0.434459009314166,217590.2728,2991.83
18,8,20.5,25.5,0.203689787303782,0.427728291679166,227455.6993,1888.83
18,9,22,26.5,0.203707426581808,0.434459009314166,228704.2841,1730.83
18,10,22,25.5,0.203305241414719,0.434459009314166,234985.1743,679
18,11,18.5,26.5,0.2040271805317,0.421807543295792,218266.6899,2990
18,12,22,26.5,0.203689787303782,0.434459009314166,228704.2841,1730.83
18,13,18.5,27,0.203997423392452,0.434629897507767,216402.08,3506
18,14,18,27,0.22501204175745,0.434459009314166,216683.515,3547.83
18,15,22,24,0.203997423392452,0.427711454040141,247565.0317,669.5
18,16,22,25.5,0.203698813191576,0.434459009314166,235023.6204,680.17
18,17,22,24,0.204357491637227,0.434459009314166,247552.2463,669.83
18,18,21.5,25.5,0.223358026547963,0.434459009314166,233488.7156,1206.67
18,19,20.5,25.5,0.203689787303782,0.427727203000124,227455.7048,1888.83
18,20,22,26.5,0.203689787303782,0.432406293082436,228716.3594,1731.17
19,1,18.5,25.5,0.203689787303782,0.434459009314166,221968.9446,2060
19,2,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
19,3,18,25.5,0.203748526900137,0.439247751266738,221189.5953,2067.5
19,4,22,26.5,0.203689787303782,0.434459009314166,228704.2841,1730.83
19,5,18,26.5,0.203689787303782,0.434595333557423,217589.8705,2992
19,6,18,26.5,0.203689787303782,0.434459009314166,217590.2728,2991.83
19,7,20.5,25.5,0.203689787303782,0.427728291679166,227455.6993,1888.83
19,8,22,26.5,0.203707426581808,0.434459009314166,228704.2841,1730.83
19,9,22,25.5,0.203305241414719,0.434459009314166,234985.1743,679
19,10,22,26.5,0.203689787303782,0.434459009314166,228704.2841,1730.83
19,11,18.5,27,0.203997423392452,0.434629897507767,216402.08,3506
19,12,22,26.5,0.203707426581808,0.434459009314166,228704.2841,1730.83
19,13,21.5,25.5,0.203689787303782,0.434629897507767,232070.3066,1165.5
19,14,18,26.5,0.203750618922088,0.434459009314166,217590.2728,2991.83
19,15,18.5,26.5,0.203676589536179,0.434459009314166,218217.8386,2987
19,16,21.5,25.5,0.203748842062869,0.434629897507767,232070.3066,1165.5
19,17,22,26.5,0.203707681273089,0.434459009314166,228704.2841,1730.83
19,18,22,26.5,0.20360831982319,0.434459009314166,228704.2841,1730.83
19,19,18,27,0.22501204175745,0.434459009314166,216683.515,3547.83
19,20,22,24,0.203997423392452,0.427711454040141,247565.0317,669.5
20,1,18.5,25.5,0.203689787303782,0.434459009314166,221968.9446,2060
20,2,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
20,3,18,25.5,0.203748526900137,0.439247751266738,221189.5953,2067.5
20,4,18,26.5,0.203689787303782,0.434595333557423,217589.8705,2992
20,5,18,26.5,0.203689787303782,0.434459009314166,217590.2728,2991.83
20,6,20.5,25.5,0.203689787303782,0.427728291679166,227455.6993,1888.83
20,7,21.5,25.5,0.203689787303782,0.434629897507767,232070.3066,1165.5
20,8,18,26.5,0.203750618922088,0.434459009314166,217590.2728,2991.83
20,9,18.5,26.5,0.203676589536179,0.434459009314166,218217.8386,2987
20,10,21.5,25.5,0.203748842062869,0.434629897507767,232070.3066,1165.5
20,11,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
20,12,18,26.5,0.203748842062869,0.434459009314166,217590.2728,2991.83
20,13,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
20,14,22,26.5,0.203706379028657,0.439222390620621,228675.7329,1730.33
20,15,20.5,25.5,0.203707386504936,0.434459009314166,227423.6598,1889
20,16,18,26.5,0.203689793482357,0.434459009314166,217590.2728,2991.83
20,17,18,26.5,0.203689787303782,0.434459009314166,217590.2728,2991.83
20,18,18.5,27,0.203997423392452,0.434629897507767,216402.08,3506
20,19,22,24,0.203707681273089,0.427837915423862,247542.8666,669.17
20,20,22,25.5,0.203305241414719,0.434459009314166,234985.1743,679
21,1,18.5,25.5,0.203689787303782,0.434459009314166,221968.9446,2060
21,2,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
21,3,18,25.5,0.203748526900137,0.439247751266738,221189.5953,2067.5
21,4,18,26.5,0.203689787303782,0.434459009314166,217590.2728,2991.83
21,5,20.5,25.5,0.203689787303782,0.427728291679166,227455.6993,1888.83
21,6,21.5,25.5,0.203689787303782,0.434629897507767,232070.3066,1165.5
21,7,18,26.5,0.203750618922088,0.434459009314166,217590.2728,2991.83
21,8,18.5,26.5,0.203676589536179,0.434459009314166,218217.8386,2987
21,9,21.5,25.5,0.203748842062869,0.434629897507767,232070.3066,1165.5
21,10,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
21,11,18,26.5,0.203748842062869,0.434459009314166,217590.2728,2991.83
21,12,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
21,13,20.5,25.5,0.203707386504936,0.434459009314166,227423.6598,1889
21,14,18,26.5,0.203689793482357,0.434459009314166,217590.2728,2991.83
21,15,18,26.5,0.203689787303782,0.434459009314166,217590.2728,2991.83
21,16,18,26.5,0.203748842062869,0.434629957682244,217589.7836,2992
21,17,18.5,25.5,0.203707735833722,0.434459009314166,221968.9446,2060
21,18,18.5,26.5,0.203748934295627,0.434598627153082,218217.3785,2987.17
21,19,18,26.5,0.203751817581242,0.434459009314166,217590.2728,2991.83
21,20,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
22,1,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
22,2,20.5,25.5,0.203689787303782,0.427728291679166,227455.6993,1888.83
22,3,21.5,25.5,0.203689787303782,0.434629897507767,232070.3066,1165.5
22,4,18.5,26.5,0.203676589536179,0.434459009314166,218217.8386,2987
22,5,21.5,25.5,0.203748842062869,0.434629897507767,232070.3066,1165.5
22,6,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
22,7,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
22,8,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
22,9,18.5,25.5,0.203676561994535,0.434629897507767,221968.4309,2060
22,10,20.5,25.5,0.203707735833722,0.434629897507767,227422.8517,1889
22,11,18.5,26.5,0.203746239252176,0.434629897507767,218217.2918,2987.17
